School Name,School State,Zip Code,School Locale,Rate of Full Time Faculty,Faculty Avg. Salary,Enrollment Size,Percent Males,Percent Females,4 Year Retention Rate,Median Househould Income,Avg. Age of Entry,Admission Rate,Avg. Cost,Out of State Cost,In State Cost,Average Net Price (Public),Average Net Price (Private),Percent that Received Pell Grant,Percent of Undergraduates that Receive Federal Loan,90th Percentile Cumulative Loan Debt,150% 4 Year Completion Rate (Pooled),Percent Repaying Not in Default 5 Years,Three Year Default Rate,Undergraduate Federal Loan Repayment Rate,Median Earnings for Students Not Enrolled 10 Years,Catholic,Average Net Price,Out-In State Tuition Ratio,Debt to Earnings Ratio
Belmont Abbey College,NC,28012-1802,22,0.619,5127.0,1436.0,0.5139,0.4861,0.6199,63374.0,23.0,0.8065,31727.0,18500.0,18500.0,,21148.0,0.3233,0.5925,44750.0,0.4444,0.477486911,0.109,1.02069510819058,42947.0,1,21148.0,1.0,1.0419819777865742
Bennett College,NC,27401-3239,11,0.6094,4752.0,309.0,0.0,1.0,0.4971,60183.0,19.0,0.5896,31453.0,18513.0,18513.0,,21356.0,0.6854,0.7809,45000.0,0.4694,0.3621867882,0.147,1.10179642481577,33473.0,0,21356.0,1.0,1.3443671018432766
Brevard College,NC,28712,31,1.0,5098.0,743.0,0.5518,0.4482,0.6504,60482.0,20.0,0.5875,42930.0,30250.0,30250.0,,22933.0,0.416,0.7066,29250.0,0.3693,0.6226415094,0.133,1.00152754914788,37526.0,0,22933.0,1.0,0.7794595746948783
Campbell University,NC,27506,31,0.48,8881.0,3948.0,0.4777,0.5223,0.7577,56906.0,23.0,0.777,48968.0,34630.0,34630.0,,24544.0,0.343,0.4922,33750.0,0.5382,0.6841206602,0.058,0.98074193176069,49601.0,0,24544.0,1.0,0.6804298300437491
Catawba College,NC,28144,22,0.6694,6872.0,1300.0,0.4592,0.5408,0.7219,60564.0,22.0,0.4951,44396.0,30520.0,30520.0,,18185.0,0.3987,0.6727,35480.0,0.4857,0.6754385965,0.095,0.99488504718858,43015.0,0,18185.0,1.0,0.8248285481808671
Chowan University,NC,27855,32,1.0,7014.0,1259.0,0.5322,0.4678,0.5556,53634.0,20.0,0.6835,36470.0,25480.0,25480.0,,17488.0,0.7504,0.8845,45000.0,0.2794,0.3881118881,0.246,1.07791791061108,35704.0,0,17488.0,1.0,1.2603629845395474
Davidson College,NC,28035,21,0.9451,11174.0,1833.0,0.5057,0.4943,0.9495,76036.0,19.0,0.1805,68594.0,53166.0,53166.0,,19115.0,0.1612,0.2127,27000.0,0.9042,0.8902953586,0.006,0.87607369878156,71671.0,0,19115.0,1.0,0.37672140754279976
Duke University,NC,27708,11,0.9364,16863.0,6546.0,0.4954,0.5046,0.9827,78468.0,21.0,0.076,75105.0,58031.0,58031.0,,27020.0,0.1381,0.2885,26500.0,0.9512,0.9195940671,0.009,0.7591352264116,93115.0,0,27020.0,1.0,0.2845943188530312
East Carolina University,NC,27858-4353,13,0.7892,8623.0,21992.0,0.4384,0.5616,0.8184,57608.0,21.0,0.7872,21598.0,23515.0,7238.0,15844.0,,0.3434,0.5275,34000.0,0.6536,0.6856318825,0.051,0.9926268282555,47403.0,0,15844.0,3.2488256424426636,0.7172541822247537
Elizabeth City State University,NC,27909,32,0.8333,7621.0,1623.0,0.4165,0.5835,0.7019,47337.0,21.0,0.6563,11837.0,7260.0,3260.0,2350.0,,0.6473,0.6167,39509.0,0.4095,0.2924335378,0.128,1.08339468137529,35274.0,0,2350.0,2.226993865030675,1.1200601009241935
Elon University,NC,27244-2010,22,0.7531,9436.0,6277.0,0.3968,0.6032,0.9111,81102.0,19.0,0.7844,50737.0,36571.0,36571.0,,37230.0,0.0902,0.2781,27000.0,0.8388,0.9188069594,0.012,0.85971614937403,64238.0,0,37230.0,1.0,0.42031196488060024
Fayetteville State University,NC,28301-4298,12,0.792,8638.0,5061.0,0.3074,0.6926,0.7381,49808.0,26.0,0.6851,16044.0,16882.0,5274.0,5899.0,,0.5573,0.5688,40057.0,0.3475,0.3436838391,0.119,1.05136244518374,36409.0,0,5899.0,3.2009859689040576,1.1001950067291055
Gardner-Webb University,NC,28017-0997,32,0.9744,6882.0,1996.0,0.3502,0.6498,0.7377,54757.0,25.0,0.6671,44837.0,32240.0,32240.0,,21296.0,0.4361,0.5938,33899.0,0.5448,0.5992601726,0.078,0.99744958102843,42248.0,0,21296.0,1.0,0.8023811778072335
Greensboro College,NC,27401-1875,11,1.0,6175.0,756.0,0.5212,0.4788,0.65,63893.0,21.0,0.7709,41510.0,18500.0,18500.0,,18764.0,0.4317,0.6849,37500.0,0.3641,0.5843373494,0.145,1.01669488551646,41936.0,0,18764.0,1.0,0.8942197634490653
Guilford College,NC,27410-4108,11,0.5642,7011.0,1357.0,0.4783,0.5217,0.6648,63141.0,22.0,0.7501,51800.0,38530.0,38530.0,,22996.0,0.4103,0.7224,41605.0,0.5739,0.5844504021,0.067,1.01298562680288,42015.0,0,22996.0,1.0,0.9902415803879567
High Point University,NC,27268,12,0.9971,7792.0,4561.0,0.4361,0.5639,0.8285,63207.0,19.0,0.7455,52543.0,36268.0,36268.0,,37255.0,0.1072,0.4167,27375.0,0.6498,0.6909836066,0.04,0.92050947339276,48534.0,0,37255.0,1.0,0.5640375819013476
Johnson C Smith University,NC,28216-5398,11,0.557,6419.0,1429.0,0.3968,0.6032,0.6562,57295.0,23.0,0.4698,31931.0,18784.0,18784.0,,19220.0,0.7419,0.8608,45216.0,0.4081,0.2835519677,0.213,1.0890379373245,37073.0,0,19220.0,1.0,1.219647722061878
Lees-McRae College,NC,28604,42,0.5043,5438.0,833.0,0.3229,0.6771,0.5991,55854.0,25.0,0.5482,42379.0,26625.0,26625.0,,21024.0,0.5093,0.7039,27000.0,0.424,0.6454849498,0.066,0.97278823833996,39051.0,0,21024.0,1.0,0.6914035492048859
Lenoir-Rhyne University,NC,28601,13,1.0,7275.0,1719.0,0.4078,0.5922,0.7218,58700.0,20.0,0.7794,49514.0,38000.0,38000.0,,18924.0,0.3956,0.6033,36000.0,0.5125,0.6800976801,0.073,0.99506668960663,45457.0,0,18924.0,1.0,0.7919572343093473
Livingstone College,NC,28144,22,0.825,5408.0,1114.0,0.5072,0.4928,0.5623,55022.0,20.0,0.5007,28319.0,18296.0,18296.0,,18006.0,0.8433,0.9063,44755.0,0.2393,0.175308642,0.233,1.08259057595062,30521.0,0,18006.0,1.0,1.466367419154025
Mars Hill University,NC,28754,21,0.9904,5265.0,1035.0,0.4609,0.5391,0.6288,56558.0,21.0,0.6333,44301.0,34118.0,34118.0,,18735.0,0.607,0.8193,40000.0,0.347,0.5969962453,0.111,1.02656846241716,40474.0,0,18735.0,1.0,0.9882887779809261
Meredith College,NC,27607-5298,11,0.9937,7608.0,1495.0,0.0,1.0,0.813,66301.0,21.0,0.6472,49109.0,38620.0,38620.0,,23683.0,0.3231,0.6163,35000.0,0.6358,0.6984615385,0.045,0.95908199450912,43646.0,0,23683.0,1.0,0.8019062457040737
Methodist University,NC,28311-1420,12,0.5304,7161.0,1625.0,0.5342,0.4658,0.5811,58239.0,23.0,0.6301,55072.0,34522.0,34522.0,,32906.0,0.387,0.5198,31500.0,0.414,0.5472803347,0.08,1.0041541678664,45768.0,0,32906.0,1.0,0.6882538017829051
Montreat College,NC,28757-1267,21,0.2129,5394.0,740.0,0.5257,0.4743,0.6667,61225.0,23.0,0.5596,39635.0,27950.0,27950.0,,22946.0,0.4025,0.766,39000.0,0.3819,0.6022364217,0.087,1.02376079025626,42166.0,0,22946.0,1.0,0.924915808945596
University of Mount Olive,NC,28365-0919,31,1.0,6533.0,2474.0,0.3517,0.6483,0.6245,51727.0,30.0,0.5848,30770.0,21194.0,21194.0,,16437.0,0.5052,0.6727,44069.0,0.5035,0.5187096774,0.066,1.01963983855199,42366.0,0,16437.0,1.0,1.0401973280460748
North Carolina A & T State University,NC,27411,11,0.6241,8760.0,10709.0,0.4159,0.5841,0.7941,56398.0,21.0,0.5829,17944.0,20167.0,6657.0,10274.0,,0.5747,0.7448,40723.0,0.5181,0.3387885228,0.095,1.06770197238545,41157.0,0,10274.0,3.0294426919032595,0.9894550137279199
University of North Carolina at Asheville,NC,28804-8510,13,0.6869,8410.0,3287.0,0.425,0.575,0.7254,56376.0,22.0,0.84,19884.0,24579.0,7231.0,12061.0,,0.3551,0.4785,29904.0,0.6122,0.6343223737,0.057,0.95761565591484,42027.0,0,12061.0,3.3991149218641956,0.7115425797701478
University of North Carolina at Chapel Hill,NC,27599,13,0.7613,12783.0,19014.0,0.4035,0.5965,0.9636,66893.0,20.0,0.2263,23776.0,36159.0,8980.0,12352.0,,0.2319,0.2541,27000.0,0.8995,0.8532608696,0.019,0.84777724479804,61915.0,0,12352.0,4.026614699331849,0.4360817249454898
University of North Carolina at Charlotte,NC,28223-0001,11,0.707,9822.0,23638.0,0.5328,0.4672,0.8257,65762.0,22.0,0.6505,22323.0,20339.0,6905.0,16529.0,,0.369,0.5036,33625.0,0.6141,0.685640026,0.059,0.98020000225927,52252.0,0,16529.0,2.9455467052860245,0.6435160376636301
University of North Carolina at Greensboro,NC,27402-6170,11,0.7566,8563.0,16104.0,0.3299,0.6701,0.7547,60658.0,22.0,0.8246,20401.0,22562.0,7403.0,12748.0,,0.4877,0.5965,31111.0,0.5602,0.6378607533,0.052,1.01075594068989,44195.0,0,12748.0,3.0476833716061056,0.7039484104536712
North Carolina Central University,NC,27707,11,0.6331,8470.0,5546.0,0.3146,0.6854,0.7638,57501.0,22.0,0.6798,24222.0,19241.0,6534.0,14732.0,,0.6124,0.7359,44848.0,0.472,0.2975253093,0.069,1.08837161756365,36546.0,0,14732.0,2.9447505356596264,1.2271657636950692
University of North Carolina School of the Arts,NC,27127-2738,12,0.7673,7694.0,926.0,0.4298,0.5702,0.8683,68862.0,20.0,0.2891,21624.0,25901.0,9358.0,13885.0,,0.2854,0.5303,32000.0,0.7382,0.6517241379,0.041,0.95144977778235,41160.0,0,13885.0,2.7677922633041248,0.7774538386783285
North Carolina State University at Raleigh,NC,27695-7001,11,0.8745,11062.0,24239.0,0.5253,0.4747,0.9441,64180.0,20.0,0.4513,23891.0,29220.0,9101.0,16458.0,,0.2028,0.3888,31000.0,0.8125,0.8095238095,0.029,0.88245978759975,61353.0,0,16458.0,3.2106361938248544,0.5052727657979235
North Carolina Wesleyan College,NC,27804,13,0.2325,6006.0,1822.0,0.4237,0.5763,0.671,57249.0,28.0,0.6228,43407.0,31650.0,31650.0,,14023.0,0.5174,0.7115,34546.0,0.3518,0.4598984772,0.11,1.03593909984009,41989.0,0,14023.0,1.0,0.8227392888613685
University of North Carolina Wilmington,NC,28403-5963,12,0.7178,8570.0,14421.0,0.3688,0.6312,0.8619,62176.0,22.0,0.6545,24452.0,21246.0,7181.0,19055.0,,0.2708,0.4382,31000.0,0.722,0.6727362205,0.039,0.95966542180633,49739.0,0,19055.0,2.9586408578192454,0.623253382657472
William Peace University,NC,27604-1194,11,0.3611,5730.0,839.0,0.4779,0.5221,0.6557,63605.0,22.0,0.5049,45260.0,31700.0,31700.0,,24134.0,0.4769,0.7813,36251.0,0.4019,0.5945945946,0.078,1.03392948960596,41828.0,0,24134.0,1.0,0.8666682604953619
University of North Carolina at Pembroke,NC,28372-1510,32,0.7761,7439.0,6270.0,0.3879,0.6121,0.7162,49520.0,22.0,0.8493,16047.0,7490.0,3490.0,10228.0,,0.5365,0.6128,31269.0,0.4087,0.4798978941,0.095,1.0355664203506,39279.0,0,10228.0,2.146131805157593,0.7960742381425189
Pfeiffer University,NC,28109-0960,42,1.0,6645.0,897.0,0.4058,0.5942,0.5882,62403.0,24.0,0.6378,42796.0,31060.0,31060.0,,33465.0,0.5767,0.8633,32084.0,0.4364,0.648011782,0.076,0.99766854730137,42121.0,0,33465.0,1.0,0.7617103107713492
Queens University of Charlotte,NC,28274-0001,11,0.4813,7477.0,1654.0,0.3307,0.6693,0.752,69597.0,23.0,0.6522,48240.0,35720.0,35720.0,,25078.0,0.2843,0.6937,37000.0,0.5597,0.6402943882,0.034,0.97700795116782,52880.0,0,25078.0,1.0,0.699697428139183
Mid-Atlantic Christian University,NC,27909-4054,32,1.0,4905.0,187.0,0.615,0.385,0.4043,56960.0,22.0,0.415,29053.0,15810.0,15810.0,,20557.0,0.5707,0.7024,44000.0,0.2973,0.4369747899,0.172,1.06442357511267,33581.0,0,20557.0,1.0,1.3102647330335606
Saint Augustine's University,NC,27610-2298,11,0.561,5894.0,899.0,0.5606,0.4394,0.5687,57856.0,20.0,0.734,31669.0,17890.0,17890.0,,18596.0,0.7699,0.838,47500.0,0.2449,0.3319672131,0.223,1.08502655248879,33718.0,0,18596.0,1.0,1.408743104573225
Salem College,NC,27101,12,0.5484,6070.0,585.0,0.0291,0.9709,0.76,59058.0,23.0,0.7995,45627.0,30016.0,30016.0,,18010.0,0.5469,0.7102,41082.0,0.5966,0.6106557377,0.063,1.01630358323386,41578.0,0,18010.0,1.0,0.9880706142671605
Shaw University,NC,27601,11,0.5537,5006.0,1170.0,0.4009,0.5991,0.5718,53196.0,21.0,0.634,29367.0,16480.0,16480.0,,19244.0,0.7479,0.8605,44000.0,0.1623,0.2109416097,0.214,1.09232787631472,32549.0,0,19244.0,1.0,1.3518080432578574
St. Andrews University,NC,28352,32,0.6338,4984.0,724.0,0.4461,0.5539,0.492,64861.0,21.0,0.4533,42903.0,27846.0,27846.0,,22666.0,0.3779,0.5603,31000.0,0.355,0.4836223507,0.161,1.03336614869041,41711.0,0,22666.0,1.0,0.7432092253841912
Wake Forest University,NC,27106,12,0.7695,11978.0,5285.0,0.4683,0.5317,0.9423,80539.0,19.0,0.296,71560.0,55440.0,55440.0,,29990.0,0.0945,0.2128,36500.0,0.8846,0.9007981756,0.016,0.89107965858423,74968.0,0,29990.0,1.0,0.48687439974389074
Warren Wilson College,NC,28778-2099,21,0.5752,5773.0,688.0,0.3372,0.6628,0.6175,70885.0,20.0,0.846,51111.0,37364.0,37364.0,,22858.0,0.414,0.5875,27500.0,0.477,0.7555555556,0.035,0.95414656051774,30703.0,0,22858.0,1.0,0.8956779467804449
Wingate University,NC,28174-0159,21,1.0,7814.0,2760.0,0.3935,0.6065,0.6811,65044.0,20.0,0.8874,47380.0,35290.0,35290.0,,18759.0,0.4076,0.5759,31839.0,0.5072,0.7132768362,0.039,0.99939304812246,46233.0,0,18759.0,1.0,0.6886639413406008
Winston-Salem State University,NC,27110-0001,12,0.68,8299.0,4530.0,0.2669,0.7331,0.7779,54716.0,22.0,0.6759,19900.0,16188.0,5941.0,12286.0,,0.6431,0.7247,37214.0,0.4972,0.4020654045,0.136,1.06598687999145,38584.0,0,12286.0,2.724793805756607,0.9644930541156956
Western Carolina University,NC,28723-9646,32,0.7086,7832.0,10292.0,0.4547,0.5453,0.7823,56230.0,22.0,0.6871,18289.0,8277.0,4277.0,13722.0,,0.376,0.5519,31249.0,0.6201,0.6359023153,0.065,0.98786521871732,43366.0,0,13722.0,1.9352349777881692,0.7205875570723609
Dickinson State University,ND,58601-4896,33,0.5806,6670.0,1129.0,0.3942,0.6058,0.6845,46555.0,23.0,0.9973,15673.0,11044.0,7784.0,10855.0,,0.2342,0.3935,27800.0,0.3746,0.7975986278,0.073,0.95633283083025,48098.0,0,10855.0,1.4188078108941418,0.5779866106698823
University of Jamestown,ND,58405,33,1.0,6624.0,901.0,0.5472,0.4528,0.7159,51493.0,20.0,0.6926,34185.0,22428.0,22428.0,,19413.0,0.3134,0.6979,32000.0,0.4391,0.8352272727,0.059,0.94124478196822,49050.0,0,19413.0,1.0,0.6523955147808359
University of Mary,ND,58504,41,0.5685,7953.0,2194.0,0.3979,0.6021,0.8027,50623.0,22.0,0.7355,29047.0,19074.0,19074.0,,17410.0,0.1934,0.5481,31000.0,0.5756,0.8033946252,0.047,0.86636414315442,55720.0,1,17410.0,1.0,0.5563531945441493
Mayville State University,ND,58257-1299,43,1.0,5778.0,855.0,0.3474,0.6526,0.6015,51474.0,24.0,0.7013,17735.0,9946.0,7049.0,12378.0,,0.2816,0.4525,29700.0,0.3087,0.6577868852,0.132,1.01354546349455,42211.0,0,12378.0,1.4109802808909064,0.7036080642486555
Minot State University,ND,58707,33,0.4695,7114.0,2353.0,0.3876,0.6124,0.7161,47057.0,23.0,0.6667,16428.0,7592.0,7592.0,11898.0,,0.2216,0.364,31000.0,0.4557,0.7622149837,0.068,0.96098152428777,45458.0,0,11898.0,1.0,0.6819481719389326
University of North Dakota,ND,58202-8193,13,0.9012,8861.0,9519.0,0.5649,0.4351,0.7839,56722.0,22.0,0.8112,21350.0,15895.0,9736.0,15738.0,,0.1839,0.4524,33800.0,0.5745,0.8188857819,0.029,0.92989067846098,57299.0,0,15738.0,1.6326006573541496,0.5898881306829089
North Dakota State University-Main Campus,ND,58108-6050,12,0.9756,9193.0,10579.0,0.5352,0.4648,0.7892,55831.0,20.0,0.9356,21497.0,13892.0,9754.0,16584.0,,0.2095,0.539,31000.0,0.5899,0.8401886792,0.031,0.89226357807512,56246.0,0,16584.0,1.4242362107853188,0.5511503040216194
Trinity Bible College and Graduate School,ND,58436-7105,43,0.9375,4053.0,162.0,0.537,0.463,0.6364,50788.0,21.0,0.9074,26997.0,17006.0,17006.0,,19978.0,0.4734,0.8723,39500.0,0.4343,0.5752212389,0.209,0.94480450070637,35040.0,0,19978.0,1.0,1.1272831050228311
Valley City State University,ND,58072,33,0.6404,6116.0,1038.0,0.474,0.526,0.7285,48927.0,23.0,0.7621,18269.0,12120.0,7707.0,11981.0,,0.2187,0.2963,27500.0,0.4497,0.7618110236,0.094,0.96048799395013,45429.0,0,11981.0,1.5725963409887116,0.6053402011930705
University of Akron Main Campus,OH,44325-4702,12,0.5118,10227.0,12744.0,0.5486,0.4514,0.7143,58778.0,21.0,0.7304,24520.0,17765.0,11636.0,17792.0,,0.3211,0.4652,42775.0,0.4237,0.5166382913,0.1,0.99748950037271,43796.0,0,17792.0,1.526727397731179,0.9766873687094711
Art Academy of Cincinnati,OH,45202-1706,11,0.1875,4840.0,212.0,0.2736,0.7264,0.619,69050.0,21.0,0.2651,43550.0,34335.0,34335.0,,24071.0,0.5625,0.849,33596.0,0.5435,0.5882352941,0.18,1.00410813231096,34536.0,0,24071.0,1.0,0.9727820245540885
Ashland University,OH,44805,31,0.3376,7288.0,2973.0,0.4164,0.5836,0.7521,64491.0,29.0,0.7117,33296.0,21980.0,21980.0,,20111.0,0.2661,0.6057,32750.0,0.6305,0.7583294228,0.04,0.94718551856628,48165.0,0,20111.0,1.0,0.6799543236790201
Baldwin Wallace University,OH,44017-2088,21,0.565,8041.0,2925.0,0.4622,0.5378,0.808,66257.0,21.0,0.7269,46213.0,33530.0,33530.0,,22917.0,0.3254,0.798,39500.0,0.6445,0.7289719626,0.049,0.97979291144189,49644.0,0,22917.0,1.0,0.7956651357666586
Bluffton University,OH,45817-2104,32,0.5377,5859.0,667.0,0.5697,0.4303,0.6034,59827.0,21.0,0.5497,46759.0,33736.0,33736.0,,26069.0,0.39,0.7243,37500.0,0.544,0.7302100162,0.062,0.96736105461386,44911.0,0,26069.0,1.0,0.8349847476119436
Bowling Green State University-Main Campus,OH,43403,31,0.6845,9267.0,13772.0,0.4441,0.5559,0.7713,63749.0,20.0,0.7182,24164.0,19305.0,11316.0,18394.0,,0.2704,0.5701,35000.0,0.582,0.5829856282,0.076,0.99415349913615,45560.0,0,18394.0,1.7059915164369035,0.7682177348551361
Capital University,OH,43209-2394,21,0.4236,8389.0,2438.0,0.3749,0.6251,0.7761,64246.0,21.0,0.7211,48642.0,36872.0,36872.0,,22642.0,0.2903,0.8424,33333.0,0.6013,0.7346128392,0.048,0.98129391414952,49133.0,0,22642.0,1.0,0.6784238699041377
Case Western Reserve University,OH,44106,11,0.7662,12116.0,5269.0,0.5426,0.4574,0.9325,69873.0,19.0,0.2736,67277.0,50924.0,50924.0,,35428.0,0.1331,0.5358,34500.0,0.8464,0.8643067847,0.014,0.79372996281869,78330.0,0,35428.0,1.0,0.4404442742244351
Cedarville University,OH,45314-0601,31,0.6604,7821.0,3468.0,0.4625,0.5375,0.8495,67472.0,19.0,0.7883,40342.0,31322.0,31322.0,,21727.0,0.2011,0.4649,28195.0,0.7366,0.8874061718,0.02,0.80444379610514,49074.0,0,21727.0,1.0,0.5745404898724376
Central State University,OH,45384-1004,41,1.0,6954.0,1999.0,0.3872,0.6128,0.455,48898.0,20.0,0.5679,19161.0,8726.0,6726.0,10451.0,,0.8004,0.6193,46868.0,0.2555,0.2223543401,0.242,1.09272382443803,31922.0,0,10451.0,1.2973535533749627,1.4682037466324165
University of Cincinnati-Main Campus,OH,45221-0063,11,0.5476,10152.0,26610.0,0.5055,0.4945,0.8824,64722.0,22.0,0.7667,26408.0,26994.0,11660.0,21843.0,,0.2165,0.4509,34105.0,0.6972,0.6172591743,0.072,0.95996865960552,49481.0,0,21843.0,2.3150943396226413,0.689254461308381
Ohio Christian University,OH,43113-9487,32,0.9906,1680.0,2219.0,0.3506,0.6494,0.6142,54881.0,34.0,,32460.0,21390.0,21390.0,,24500.0,0.5376,0.6487,40250.0,0.2849,0.3816029144,0.18,1.05240498619886,39083.0,0,24500.0,1.0,1.0298595297188036
Cleveland Institute of Art,OH,44106-1710,11,0.425,6158.0,636.0,0.305,0.695,0.7943,66493.0,20.0,0.696,57797.0,43305.0,43305.0,,32707.0,0.4239,0.7418,41750.0,0.6168,0.7137546468,0.077,0.97329594974542,42779.0,0,32707.0,1.0,0.975946141798546
Cleveland State University,OH,44115-2214,11,0.4815,9667.0,11267.0,0.4594,0.5406,0.7354,57782.0,23.0,0.9401,23579.0,15370.0,10825.0,17278.0,,0.409,0.55,38250.0,0.4583,0.5372332016,0.076,1.0145488971396,46422.0,0,17278.0,1.4198614318706697,0.823962776269872
Columbus College of Art and Design,OH,43215,11,0.3113,5670.0,1048.0,0.3101,0.6899,0.7686,65843.0,20.0,0.9281,48087.0,36750.0,36750.0,,27299.0,0.406,0.718,45000.0,0.6371,0.6553191489,0.122,1.00613263719392,38557.0,0,27299.0,1.0,1.1671032497341598
University of Dayton,OH,45469,12,0.6391,9036.0,8399.0,0.5227,0.4773,0.8944,75690.0,19.0,0.7203,59230.0,44100.0,44100.0,,31003.0,0.1208,0.4787,33750.0,0.8029,0.8907148726,0.025,0.85026745157392,66384.0,1,31003.0,1.0,0.5084056399132321
Defiance College,OH,43512,32,0.5132,5971.0,505.0,0.5604,0.4396,0.4586,61079.0,21.0,0.501,45868.0,33260.0,33260.0,,26642.0,0.497,0.8603,39000.0,0.3655,0.6313364055,0.104,0.99361631623263,42915.0,0,26642.0,1.0,0.9087731562390773
Denison University,OH,43023,23,1.0,9441.0,2262.0,0.4735,0.5265,0.8976,76349.0,19.0,0.2939,66951.0,53830.0,53830.0,,28614.0,0.2051,0.3985,31000.0,0.8347,0.8275193798,0.024,0.91303014522353,57435.0,0,28614.0,1.0,0.5397405763036476
The University of Findlay,OH,45840-3653,32,0.5778,7428.0,2277.0,0.332,0.668,0.7625,61890.0,20.0,0.7722,45903.0,35410.0,35410.0,,24884.0,0.1868,0.4873,32000.0,0.6326,0.7330130405,0.047,0.95579712429618,51703.0,0,24884.0,1.0,0.6189195984759105
Franklin University,OH,43215-5399,11,0.0865,8191.0,3855.0,0.4848,0.5152,0.4697,59424.0,31.0,,27754.0,9577.0,9577.0,,12895.0,0.3495,0.5499,37500.0,0.2829,0.4661453705,0.074,1.02711571032804,51859.0,0,12895.0,1.0,0.7231145992016815
Heidelberg University,OH,44883-2462,32,0.6415,6572.0,1042.0,0.5048,0.4952,0.7173,61648.0,19.0,0.7483,43809.0,31700.0,31700.0,,20893.0,0.3957,0.8304,34408.0,0.5022,0.7070967742,0.074,0.98097578935641,45049.0,0,20893.0,1.0,0.7637905391906591
Hiram College,OH,44234-0067,31,1.0,6179.0,896.0,0.4386,0.5614,0.6781,63946.0,23.0,0.5967,49017.0,37710.0,37710.0,,21294.0,0.3802,0.5281,41585.0,0.5607,0.636,0.085,1.01482682691883,48092.0,0,21294.0,1.0,0.8646968310737753
John Carroll University,OH,44118-4538,21,1.0,9161.0,2930.0,0.5345,0.4655,0.8921,68368.0,19.0,0.8633,55899.0,42910.0,42910.0,,25759.0,0.2097,0.5813,31000.0,0.7687,0.8007782101,0.029,0.91723940717433,60293.0,1,25759.0,1.0,0.5141558721576303
Kent State University at Kent,OH,44242-0001,21,0.556,9436.0,21431.0,0.3818,0.6182,0.8139,59479.0,21.0,0.8554,25686.0,19478.0,10602.0,18885.0,,0.3,0.5786,42500.0,0.6068,0.5113157311,0.085,1.00460316003429,42837.0,0,18885.0,1.837200528202226,0.9921329691621729
Kenyon College,OH,43022,32,0.9427,8996.0,1734.0,0.4539,0.5461,0.8903,77995.0,19.0,0.3409,71740.0,58570.0,58570.0,,32897.0,0.1023,0.2792,26000.0,0.8887,0.9025157233,0.012,0.81848910463616,61998.0,0,32897.0,1.0,0.4193683667215071
Kettering College,OH,45429-1299,13,0.7021,7520.0,595.0,0.1462,0.8538,0.7442,63286.0,24.0,0.2215,24748.0,13392.0,13392.0,,18853.0,0.2707,0.5728,45117.0,0.3885,0.6367346939,0.036,0.98096932002534,58526.0,0,18853.0,1.0,0.7708881522742029
Lake Erie College,OH,44077-3389,21,0.4602,6389.0,724.0,0.5207,0.4793,0.601,63624.0,20.0,0.5737,44235.0,32322.0,32322.0,,20261.0,0.3365,0.5737,36500.0,0.4823,0.6559356137,0.067,1.00443014004932,44237.0,0,20261.0,1.0,0.8251011596627258
Lourdes University,OH,43560-2898,21,0.3562,5837.0,1029.0,0.3741,0.6259,0.6632,59351.0,22.0,0.6918,34505.0,24650.0,24650.0,,19275.0,0.4325,0.6593,47334.0,0.3485,0.4342548887,0.079,1.02599345872447,40854.0,1,19275.0,1.0,1.1586135996475253
Malone University,OH,44709-3308,13,0.5057,6506.0,1055.0,0.3886,0.6114,0.6052,58701.0,23.0,0.7088,43056.0,31800.0,31800.0,,19897.0,0.3828,0.7197,34000.0,0.554,0.6964688204,0.055,0.97124567742418,45525.0,0,19897.0,1.0,0.7468423942888522
Marietta College,OH,45750,31,1.0,7512.0,1067.0,0.5595,0.4405,0.7925,58715.0,19.0,0.7078,49676.0,36040.0,36040.0,,20786.0,0.253,0.612,36500.0,0.5714,0.7540540541,0.062,0.91382515651129,48155.0,0,20786.0,1.0,0.757969058249403
Mercy College of Ohio,OH,43604-1132,11,1.0,7060.0,1495.0,0.1324,0.8676,0.92,58075.0,27.0,0.6013,25340.0,15900.0,15900.0,,23301.0,0.4094,0.6603,35500.0,0.5541,0.6591549296,0.04,1.00172155014817,55362.0,1,23301.0,1.0,0.6412340594631697
Miami University-Hamilton,OH,45011,21,1.0,7769.0,2368.0,0.4886,0.5114,0.6103,72182.0,20.0,,15057.0,16877.0,6286.0,11559.0,,0.3627,0.4385,33000.0,0.1967,0.5997382199,0.058,0.92845250694362,54650.0,0,11559.0,2.6848552338530065,0.6038426349496798
Miami University-Middletown,OH,45042,23,1.0,7560.0,1450.0,0.4724,0.5276,0.6638,72182.0,20.0,,17807.0,16877.0,6286.0,14630.0,,0.2873,0.3561,33000.0,0.2309,0.5997382199,0.058,0.92845250694362,54650.0,0,14630.0,2.6848552338530065,0.6038426349496798
Miami University-Oxford,OH,45056,31,1.0,9903.0,17044.0,0.5008,0.4992,0.8935,72182.0,20.0,0.8039,33229.0,35937.0,15911.0,24323.0,,0.1129,0.3284,33000.0,0.8065,0.5997382199,0.058,0.92845250694362,54650.0,0,24323.0,2.258626107724216,0.6038426349496798
